,AL Date COW,AL Data COW,AK Date COW,AK Data COW,AZ Date COW,AZ Data COW,AR Date COW,AR Data COW,CA Date COW,CA Data COW,CO Date COW,CO Data COW,CT Date COW,CT Data COW,DC Date COW,DC Data COW,DE Date COW,DE Data COW,FL Date COW,FL Data COW,GA Date COW,GA Data COW,HI Date COW,HI Data COW,ID Date COW,ID Data COW,IL Date COW,IL Data COW,IN Date COW,IN Data COW,IA Date COW,IA Data COW,KS Date COW,KS Data COW,KY Date COW,KY Data COW,LA Date COW,LA Data COW,ME Date COW,ME Data COW,MD Date COW,MD Data COW,MA Date COW,MA Data COW,MI Date COW,MI Data COW,MN Date COW,MN Data COW,MS Date COW,MS Data COW,MO Date COW,MO Data COW,MT Date COW,MT Data COW,NE Date COW,NE Data COW,NV Date COW,NV Data COW,NH Date COW,NH Data COW,NJ Date COW,NJ Data COW,NM Date COW,NM Data COW,NY Date COW,NY Data COW,NC Date COW,NC Data COW,ND Date COW,ND Data COW,OH Date COW,OH Data COW,OK Date COW,OK Data COW,OR Date COW,OR Data COW,PA Date COW,PA Data COW,RI Date COW,RI Data COW,SC Date COW,SC Data COW,SD Date COW,SD Data COW,TN Date COW,TN Data COW,TX Date COW,TX Data COW,UT Date COW,UT Data COW,VT Date COW,VT Data COW,VA Date COW,VA Data COW,WA Date COW,WA Data COW,WV Date COW,WV Data COW,WI Date COW,WI Data COW,WY Date COW,WY Data COW,TOTAL
132,200705,7108.26005,200705,54.96039,200705,3517.37406,200705,2100.93744,200705,169.99185,200705,2940.26217,200705,345.56026,0.0,0.0,200705,294.27655,200705,5537.5858,200705,7989.67018,200705,140.2913,200705,6.15704,200705,6480.59322,200705,9277.60202,200705,2461.82274,200705,2833.7864,200705,6640.11481,200705,1668.65248,200705,29.23848,200705,2181.60435,200705,1072.55629,200705,5511.65042,200705,2491.39329,200705,1590.27959,200705,5497.75689,200705,1129.89889,200705,1147.4674,200705,457.19359,200705,167.4033,200705,584.80348,200705,2117.30137,200705,1606.13764,200705,6775.1635,200705,2294.32556,200705,9959.79102,200705,2747.152,200705,51.61796,200705,9056.78212,0.0,0.0,200705,3342.20196,200705,226.67423,200705,5289.57232,200705,12221.98823,200705,2845.89561,0.0,0.0,200705,2902.65,200705,459.07473,200705,7842.44049,200705,3106.30585,200705,3239.06187,157513.28119000004
133,200704,6167.06832,200704,56.80609,200704,3246.24887,200704,1699.113,200704,190.13736,200704,2819.93915,200704,295.24883,0.0,0.0,200704,308.89401,200704,4287.18046,200704,6643.13862,200704,134.28644,200704,6.04026,200704,6488.40965,200704,9328.55163,200704,2945.4769,200704,2566.45348,200704,6029.4852,200704,1325.74684,200704,29.46548,200704,1876.53442,200704,977.34514,200704,5416.89982,200704,2319.11662,200704,1342.21034,200704,5860.66592,200704,1358.39159,200704,1331.03769,200704,282.38003,200704,246.14543,200704,501.89769,200704,2041.27464,200704,1694.36421,200704,5955.29346,200704,2167.12996,200704,9331.0866,200704,2305.57581,200704,322.55241,200704,10242.76304,0.0,0.0,200704,3254.06481,200704,223.43352,200704,4153.37483,200704,10770.68616,200704,2293.80226,0.0,0.0,200704,2439.2799,200704,618.05862,200704,6352.35251,200704,3191.63867,200704,2812.49455,146249.54124
134,200703,6409.37917,200703,59.15773,200703,3586.36446,200703,1884.105,200703,144.79019,200703,2979.48021,200703,340.0652,0.0,0.0,200703,403.04732,200703,5224.4712,200703,7420.33763,200703,140.90556,200703,8.42857,200703,8112.85628,200703,10203.59575,200703,2994.32522,200703,2635.78576,200703,7368.05706,200703,1443.5203,200703,41.02491,200703,2440.01621,200703,1131.52225,200703,5132.68161,200703,2812.24736,200703,1280.57547,200703,6031.14516,200703,1510.19634,200703,1410.07618,200703,639.03857,200703,340.80589,200703,755.99823,200703,2227.59689,200703,1872.69856,200703,6469.60076,200703,2365.26304,200703,9853.24149,200703,2816.17677,200703,370.10057,200703,10575.36368,0.0,0.0,200703,3191.7011,200703,217.41367,200703,4640.7293,200703,9943.31998,200703,3195.83278,0.0,0.0,200703,2720.60298,200703,456.58314,200703,7908.47314,200703,2751.60544,200703,3350.76983,159811.07391
135,200702,6005.8378,200702,54.12898,200702,2967.68338,200702,2156.1278,200702,194.80096,200702,2979.69919,200702,364.2926,0.0,0.0,200702,520.97326,200702,5064.91785,200702,6803.02307,200702,133.45633,200702,7.51691,200702,8061.96202,200702,10636.65598,200702,3054.07797,200702,3058.01481,200702,7802.2245,200702,1735.76103,200702,31.74738,200702,2727.83961,200702,1013.17008,200702,5685.01069,200702,2685.05411,200702,1439.74514,200702,5799.71699,200702,1528.13132,200702,1369.28415,200702,560.79036,200702,315.89472,200702,902.24176,200702,2095.03452,200702,1934.68174,200702,7017.50997,200702,2423.54415,200702,10936.8313,200702,3033.79698,200702,312.95042,200702,10071.35565,0.0,0.0,200702,3068.19647,200702,265.25163,200702,5021.8344,200702,10986.97914,200702,2982.48134,0.0,0.0,200702,3090.39131,200702,630.62843,200702,7878.74859,200702,2898.258,200702,3294.5578,163602.81259000005
136,200701,6095.53375,200701,58.14236,200701,3402.67664,200701,2561.09508,200701,215.83977,200701,3304.50829,200701,393.35873,0.0,0.0,200701,381.15428,200701,6217.15979,200701,7557.52368,200701,143.45519,200701,9.80235,200701,9112.42935,200701,11485.94768,200701,3024.11995,200701,3377.7419,200701,8543.58655,200701,2097.99467,200701,30.63788,200701,2765.73725,200701,934.28718,200701,6086.97066,200701,3064.60177,200701,1644.55331,200701,6809.25128,200701,1653.03949,200701,1476.56031,200701,573.79072,200701,377.77137,200701,762.28216,200701,2676.4606,200701,1943.30785,200701,6074.04458,200701,2673.63038,200701,11508.02441,200701,3328.64461,200701,405.74515,200701,10275.24309,0.0,0.0,200701,2883.75319,200701,267.81735,200701,5062.03638,200701,13183.73901,200701,3301.24195,0.0,0.0,200701,2824.38904,200701,721.6626,200701,7099.2348,200701,3578.30871,200701,3770.60062,175739.43771000006
137,200612,7058.19621,200612,56.66978,200612,3198.66443,200612,2183.58515,200612,197.29388,200612,3214.59286,200612,403.79955,0.0,0.0,200612,437.46277,200612,6106.69985,200612,6952.50493,200612,134.77044,200612,7.04416,200612,8034.83222,200612,10767.72965,200612,3115.61296,200612,3242.7367,200612,7917.04106,200612,2245.32222,200612,30.39179,200612,2424.09441,200612,1097.22886,200612,5668.53276,200612,2869.27672,200612,1666.23404,200612,6918.18858,200612,1606.052,200612,1843.06727,200612,666.929,200612,322.84,200612,959.84552,200612,2691.06159,200612,1691.53822,200612,6316.9992,200612,2688.7495,200612,11470.41902,200612,3195.93195,200612,433.775,200612,10839.16812,0.0,0.0,200612,3197.42807,200612,308.20647,200612,5498.06114,200612,12817.873,200612,3213.06329,0.0,0.0,200612,2678.03921,200612,822.34432,200612,7153.98105,200612,3417.54506,200612,3727.52713,173508.95111
138,200611,6508.05754,200611,52.85287,200611,3323.31957,200611,1507.50465,200611,213.21726,200611,3067.57908,200611,343.61824,0.0,0.0,200611,427.94776,200611,4705.6583,200611,6163.31709,200611,134.32193,200611,6.60893,200611,7778.9109,200611,9902.47876,200611,3039.27078,200611,3220.65391,200611,7495.17318,200611,2082.52427,200611,24.685,200611,2092.76916,200611,1016.98128,200611,5250.58114,200611,2830.00828,200611,1701.7625,200611,5806.24862,200611,1638.56712,200611,1878.64555,200611,715.586,200611,339.256,200611,950.2575,200611,2354.76266,200611,1512.5909,200611,5756.23224,200611,1707.65792,200611,11088.97238,200611,2746.34246,200611,387.887,200611,9888.91933,0.0,0.0,200611,3287.31603,200611,270.06305,200611,4908.10696,200611,11511.852,200611,2918.38787,0.0,0.0,200611,2688.01369,200611,731.72167,200611,6641.98438,200611,2987.91269,200611,3832.43087,159439.51726999998
139,200610,6467.19686,200610,51.24677,200610,3238.81466,200610,1977.34386,200610,187.18988,200610,2848.87617,200610,231.11989,0.0,0.0,200610,423.28369,200610,4952.54061,200610,6575.69737,200610,133.074,200610,6.51881,200610,7986.06675,200610,10057.03208,200610,2765.67852,200610,3020.62878,200610,7326.08037,200610,2179.6122,200610,17.89621,200610,2482.18129,200610,831.1614,200610,5341.63899,200610,2519.40984,200610,1543.74442,200610,6422.58343,200610,1420.01957,200610,1816.20732,200610,664.7,200610,344.085,200610,756.9085,200610,2456.73357,200610,1477.37536,200610,5578.72861,200610,2435.95835,200610,11224.12378,200610,2689.0003,200610,370.967,200610,9804.90658,0.0,0.0,200610,3170.63868,200610,318.26747,200610,4725.49827,200610,12411.683,200610,3066.6112,0.0,0.0,200610,2423.82945,200610,949.80882,200610,6976.05742,200610,3014.81561,200610,3706.11843,161389.65914
140,200609,6605.49996,200609,49.25747,200609,3577.80918,200609,2196.16393,200609,205.57376,200609,3092.9204,200609,369.69862,0.0,0.0,200609,180.0374,200609,5803.69823,200609,7589.93125,200609,135.19803,200609,6.65824,200609,7515.53939,200609,9439.73383,200609,2442.46809,200609,2807.28729,200609,7324.59697,200609,2078.94923,200609,27.29244,200609,2309.01328,200609,861.82617,200609,5420.96703,200609,2403.00566,200609,1591.02165,200609,6517.36926,200609,1312.6253,200609,1862.40598,200609,674.916,200609,242.491,200609,749.0922,200609,2479.99789,200609,1620.81807,200609,5821.8909,200609,2467.97073,200609,10344.15688,200609,2885.07359,200609,334.506,200609,9088.65518,0.0,0.0,200609,3135.44998,200609,275.19339,200609,5054.57051,200609,13021.08,200609,3032.82488,0.0,0.0,200609,2269.30982,200609,585.15318,200609,7030.08602,200609,2962.15291,200609,3788.41698,161590.35414999994
141,200608,7363.48517,200608,51.8044,200608,3738.09317,200608,2481.82715,200608,212.68557,200608,3132.89295,200608,402.9893,0.0,0.0,200608,552.83983,200608,6303.03428,200608,8527.79981,200608,140.42751,200608,7.37261,200608,8820.72343,200608,11799.49272,200608,3247.25056,200608,3432.60358,200608,8303.31895,200608,2325.26221,200608,27.3162,200608,2946.88339,200608,1094.85021,200608,6431.8625,200608,2755.91851,200608,1692.44524,200608,7106.04314,200608,1709.15687,200608,1853.50865,200608,720.14,200608,356.623,200608,1043.72397,200608,2821.60454,200608,2029.8436,200608,7781.56617,200608,2763.58219,200608,12527.65045,200608,3313.54611,200608,411.735,200608,11497.65578,0.0,0.0,200608,3770.16745,200608,313.86252,200608,5784.03611,200608,13758.661,200608,3341.45361,0.0,0.0,200608,3428.90483,200608,592.33024,200608,8989.68413,200608,3763.73586,200608,3982.53522,189454.92969000002
142,200607,7058.11472,200607,52.70056,200607,3694.75309,200607,2555.95699,200607,197.84535,200607,3291.60113,200607,367.79436,0.0,0.0,200607,519.98375,200607,6055.70147,200607,8459.34181,200607,141.61145,200607,7.37584,200607,8671.10245,200607,11223.21791,200607,3105.12115,200607,3430.73827,200607,8446.39536,200607,2391.93435,200607,25.02119,200607,2953.01841,200607,1098.1013,200607,6469.26156,200607,3129.42763,200607,1672.31684,200607,6908.42433,200607,1559.13477,200607,1955.28419,200607,610.637,200607,370.617,200607,1131.0807,200607,2744.87988,200607,2150.50821,200607,7241.49471,200607,2743.11195,200607,12540.49892,200607,3566.76756,200607,403.495,200607,11631.88652,0.0,0.0,200607,3763.63982,200607,313.19008,200607,5507.19257,200607,13883.259,200607,3304.56378,0.0,0.0,200607,3327.60271,200607,634.56801,200607,8675.42333,200607,4023.84269,200607,3811.33188,187820.87154999998
143,200606,6960.65446,200606,41.75137,200606,3377.03291,200606,2371.74799,200606,198.87324,200606,3201.84878,200606,386.6405,0.0,0.0,200606,402.78771,200606,5819.85992,200606,7919.08783,200606,134.32711,200606,7.02372,200606,7387.60323,200606,10439.04095,200606,2900.9033,200606,3089.0404,200606,7699.46595,200606,2175.63552,200606,28.70544,200606,2453.6004,200606,937.60944,200606,5530.21972,200606,2715.26428,200606,1671.43253,200606,6496.2207,200606,898.60549,200606,1810.07849,200606,550.579,200606,343.104,200606,992.0793,200606,2351.22257,200606,1782.76413,200606,6867.21996,200606,2343.45219,200606,11224.51595,200606,3382.5765,200606,0.816,200606,10485.75163,0.0,0.0,200606,3459.82853,200606,190.22486,200606,5340.31199,200606,12818.818,200606,3238.53375,0.0,0.0,200606,2884.07636,200606,1.66262,200606,7624.4227,200606,3559.48278,200606,3196.974,169693.47819999995
144,200605,6685.11314,200605,47.85247,200605,3399.18512,200605,1714.37723,200605,140.71826,200605,3140.41902,200605,385.45655,0.0,0.0,200605,342.33987,200605,5516.81173,200605,7317.59034,200605,127.35432,200605,6.86598,200605,6621.86942,200605,9955.4458,200605,2823.01176,200605,2206.54664,200605,7311.74258,200605,1982.54013,200605,30.2597,200605,1819.31761,200605,708.04425,200605,5952.18516,200605,2620.44879,200605,1434.71143,200605,6217.32323,200605,1076.44424,200605,1566.32165,200605,452.759,200605,169.912,200605,595.5641,200605,2485.50389,200605,1601.78075,200605,6566.44055,200605,2010.31475,200605,9517.7316,200605,2876.2093,200605,42.226,200605,9588.74109,0.0,0.0,200605,3297.70634,200605,289.15355,200605,4858.75281,200605,12151.081,200605,2900.21497,0.0,0.0,200605,2657.93512,200605,1.45918,200605,7589.8428,200605,3573.01234,200605,2633.11755,157009.75511
145,200604,5742.23832,200604,50.78921,200604,3086.51571,200604,1681.85172,200604,159.93031,200604,2803.81568,200604,274.34356,0.0,0.0,200604,360.64938,200604,4655.27859,200604,6479.99155,200604,132.80144,200604,6.52847,200604,5732.38505,200604,9526.20751,200604,2529.4798,200604,1877.57892,200604,6347.50521,200604,1510.65996,200604,26.94912,200604,1984.36839,200604,632.11259,200604,5048.1428,200604,2583.7276,200604,994.9893,200604,5653.26086,200604,1326.26576,200604,1252.56824,200604,349.803,200604,266.279,200604,779.80206,200604,2162.90048,200604,1567.31609,200604,5337.85351,200604,2171.73745,200604,10150.915,200604,2099.85986,200604,-2.43,200604,8939.32135,0.0,0.0,200604,2813.36855,200604,172.88035,200604,4306.52324,200604,10280.303,200604,2335.81091,0.0,0.0,200604,2681.3466,200604,160.99537,200604,6480.94607,200604,2963.32276,200604,2946.44394,141426.23364
146,200603,5917.30307,200603,53.36717,200603,3347.45637,200603,1760.39286,200603,150.52216,200603,2934.74654,200603,392.12555,0.0,0.0,200603,456.11388,200603,4614.25482,200603,7245.1232,200603,135.53608,200603,6.52226,200603,7514.76051,200603,10378.23889,200603,2787.15117,200603,1876.97815,200603,7322.82481,200603,1453.4001,200603,30.93731,200603,2660.15364,200603,801.5784,200603,5577.83126,200603,2857.04851,200603,1044.36148,200603,6072.98118,200603,1602.87944,200603,1502.3314,200603,520.586,200603,417.571,200603,908.1991,200603,2512.43781,200603,1883.224,200603,6157.61815,200603,2443.61767,200603,10769.89374,200603,3023.24077,200603,-3.019,200603,10740.44186,0.0,0.0,200603,3144.0186,200603,267.08475,200603,4724.05442,200603,10464.984,200603,3244.6719,0.0,0.0,200603,3328.0969,200603,756.65934,200603,8270.57182,200603,3349.89409,200603,3904.34812,161325.11525000003
147,200602,5765.7755,200602,52.33536,200602,2965.53935,200602,1866.37426,200602,177.41151,200602,2496.42911,200602,349.81808,0.0,0.0,200602,470.21291,200602,5068.94337,200602,6693.32384,200602,100.36015,200602,6.6791,200602,7555.88281,200602,9786.82072,200602,2881.29714,200602,2385.32826,200602,7523.92246,200602,1796.63086,200602,26.65642,200602,2630.81402,200602,962.98995,200602,5648.69919,200602,2909.48117,200602,1492.22369,200602,6422.81561,200602,1441.46387,200602,1543.7054,200602,632.25,200602,317.336,200602,930.12693,200602,2094.00442,200602,1794.70932,200602,6196.83352,200602,2483.9792,200602,11115.1923,200602,2650.48862,200602,-5.559,200602,9606.93778,0.0,0.0,200602,3198.79306,200602,287.98845,200602,4765.2093,200602,10513.228,200602,2951.59768,0.0,0.0,200602,2861.65168,200602,571.09127,200602,8100.28524,200602,3087.17865,200602,3440.93239,158616.18892000002
148,200601,5977.03323,200601,56.79161,200601,3495.67161,200601,1885.92407,200601,194.08075,200601,3043.70324,200601,374.1116,0.0,0.0,200601,395.15257,200601,5820.85499,200601,6580.27725,200601,98.81271,200601,7.10374,200601,8029.08737,200601,10370.02808,200601,2767.94901,200601,2691.25908,200601,8180.42111,200601,2172.73394,200601,25.15108,200601,2651.80823,200601,1095.85762,200601,5440.23873,200601,2877.43424,200601,1600.09,200601,6908.14478,200601,1493.86557,200601,1798.42397,200601,694.636,200601,395.319,200601,1065.2454,200601,2703.8987,200601,1855.37127,200601,5864.1276,200601,2618.85926,200601,11426.08637,200601,2602.98605,200601,-3.771,200601,10445.51736,0.0,0.0,200601,3234.49082,200601,309.79605,200601,5025.52841,200601,12758.519,200601,3307.81616,0.0,0.0,200601,3059.33432,200601,565.02891,200601,7940.03574,200601,3413.5948,200601,3921.65019,169236.08059
149,200512,6837.07584,200512,57.19706,200512,3612.35601,200512,1823.20983,200512,196.55334,200512,3208.01985,200512,404.77058,0.0,0.0,200512,482.94621,200512,5749.28052,200512,6905.78901,200512,138.82138,200512,8.60825,200512,8911.89066,200512,11138.15248,200512,2917.40152,200512,2970.42051,200512,8393.08858,200512,2076.26276,200512,26.75627,200512,2468.60187,200512,1100.14294,200512,6229.28984,200512,2815.96588,200512,1246.92365,200512,6838.69144,200512,1610.64631,200512,1933.22003,200512,1678.552,200512,393.169,200512,1211.88827,200512,2520.92207,200512,1902.23687,200512,6710.83149,200512,2742.86488,200512,12014.06117,200512,3083.10298,200512,-3.913,200512,10385.11586,0.0,0.0,200512,3649.13535,200512,285.12795,200512,5566.13511,200512,13058.503,200512,3325.82191,0.0,0.0,200512,3210.70884,200512,872.37056,200512,7778.51326,200512,3658.23219,200512,3819.71724,177965.17961999998
150,200511,6256.23699,200511,54.16306,200511,3315.33317,200511,1809.36712,200511,180.34661,200511,2751.27093,200511,292.77798,0.0,0.0,200511,330.89376,200511,5234.97557,200511,6418.88087,200511,136.78464,200511,7.46284,200511,7167.04017,200511,9442.78384,200511,2595.57037,200511,2599.76375,200511,6905.7666,200511,1942.50043,200511,23.7096,200511,2213.70987,200511,905.2132,200511,5576.63548,200511,2368.33418,200511,1062.11295,200511,6178.67744,200511,1512.37816,200511,1816.33615,200511,1536.486,200511,378.723,200511,988.26672,200511,2385.69743,200511,1701.63562,200511,5822.19087,200511,2608.50752,200511,11524.27513,200511,2663.85042,200511,-1.872,200511,9084.94822,0.0,0.0,200511,3117.20197,200511,247.78624,200511,4461.3075,200511,12004.74,200511,3012.78622,0.0,0.0,200511,2688.46336,200511,943.6126,200511,7434.54438,200511,3347.86905,200511,3747.48102,158797.52700000003
151,200510,6537.55245,200510,52.62422,200510,3644.90482,200510,2018.04722,200510,175.92215,200510,2553.63455,200510,157.45102,0.0,0.0,200510,391.44716,200510,5205.77679,200510,7572.46117,200510,140.13837,200510,7.59934,200510,7234.71589,200510,9678.85941,200510,2884.46968,200510,2655.24284,200510,6856.54867,200510,1909.02121,200510,19.17752,200510,2414.29349,200510,1074.2343,200510,5762.29284,200510,2089.96672,200510,1255.39305,200510,6289.45302,200510,1466.12031,200510,1801.98054,200510,1665.594,200510,266.82,200510,952.20563,200510,2719.7339,200510,1663.89107,200510,6165.17024,200510,2638.16906,200510,11351.43139,200510,2760.86441,200510,302.315,200510,8882.70881,0.0,0.0,200510,3223.34187,200510,301.32291,200510,4533.30566,200510,11614.415,200510,2958.10473,0.0,0.0,200510,2708.31173,200510,1026.31839,200510,7501.61975,200510,3464.615,200510,3887.20573,162436.79302999997
152,200509,7088.21076,200509,48.90897,200509,3443.47366,200509,1937.24388,200509,178.1435,200509,2796.30471,200509,251.351,0.0,0.0,200509,483.57571,200509,5663.57056,200509,8005.18923,200509,131.02413,200509,8.11499,200509,8071.95026,200509,10595.32406,200509,2663.53979,200509,2893.21215,200509,7822.6489,200509,1909.96669,200509,29.05461,200509,2619.02214,200509,1000.77208,200509,5762.29853,200509,2357.14057,200509,864.80667,200509,6352.73,200509,1512.98951,200509,1790.76784,200509,1510.493,200509,375.055,200509,1017.38223,200509,2638.51516,200509,1842.92453,200509,7131.30053,200509,2546.05741,200509,11278.90269,200509,3098.07161,200509,400.624,200509,9873.09931,0.0,0.0,200509,3582.72768,200509,248.93631,200509,5325.50151,200509,12726.594,200509,2944.08844,0.0,0.0,200509,2824.49086,200509,962.84414,200509,8025.10068,200509,3413.42649,200509,3608.74502,171656.2155
153,200508,7367.19783,200508,54.17994,200508,3609.6841,200508,1952.43328,200508,180.3187,200508,3205.56391,200508,390.36484,0.0,0.0,200508,606.59744,200508,5778.92495,200508,8612.42313,200508,137.24059,200508,9.00819,200508,8561.86465,200508,11293.37975,200508,3343.29213,200508,3278.94535,200508,8096.84928,200508,2083.57213,200508,27.97727,200508,2987.03987,200508,1006.26505,200508,6702.00233,200508,2882.11091,200508,1643.56076,200508,7044.7218,200508,1495.35694,200508,1905.87281,200508,1666.748,200508,350.984,200508,1196.00324,200508,2728.06522,200508,1986.75795,200508,8008.31047,200508,2731.38174,200508,12479.32981,200508,3378.76096,200508,374.252,200508,11586.58397,0.0,0.0,200508,3557.77781,200508,274.04775,200508,5260.49692,200508,13473.61,200508,3132.08988,0.0,0.0,200508,3399.53057,200508,961.55697,200508,8963.20425,200508,3770.85977,200508,4036.65523,187573.75444000005
